delivery_partner_id,partner_name,vehicle_type,employment_type,avg_rating,is_active
DP03102,Nikhil P,Bike,Full-time,4.09,Y
DP13115,Pooja G,Bike,Part-time,4.09,Y
DP04824,Santosh C,Bike,Full-time,4.65,Y
DP08045,Kiran P,Scooter,Part-time,4.17,Y
DP06508,Sneha N,Scooter,Full-time,4.02,Y
DP06973,Neha L,Scooter,Contract,4.21,Y
DP07647,Shreya W,Scooter,Full-time,4.12,Y
DP10930,Neha V,Scooter,Full-time,4.13,Y
DP07335,Deepak N,Bike,Contract,4.57,N
DP09417,Meena E,Cycle,Part-time,4.17,N
DP01775,Amit F,Bike,Full-time,4.36,Y
DP07482,Arjun E,Bike,Part-time,4.2,Y
DP02493,Priya S,Scooter,Full-time,4.27,Y
DP09341,Rahul P,Cycle,Contract,4.57,Y
DP01133,Rakesh F,Scooter,Part-time,4.12,Y
DP07792,Suresh K,Bike,Full-time,3.99,Y
DP05918,Vikas E,Cycle,Contract,4.19,Y
DP11887,Priya S,Scooter,Full-time,4.62,N
DP03447,Pooja G,Bike,Contract,4.35,Y
DP00830,Shreya A,Scooter,Part-time,4.36,Y
DP12808,Manoj P,Bike,Full-time,4.26,N
DP07356,Ravi N,Cycle,Part-time,3.99,N
DP11803,Rakesh F,Bike,Full-time,4.36,Y
DP05318,Divya Y,Scooter,Contract,4,Y
DP10973,Amit J,Cycle,Part-time,4.36,Y
DP04799,Divya R,Bike,Full-time,4.57,Y
DP00803,Deepak M,Bike,Full-time,4.1,Y
DP06883,Arjun I,Scooter,Full-time,4.35,Y
DP14537,Pooja P,Scooter,Full-time,3.94,Y
DP03740,Neha A,Bike,Part-time,4.31,Y
DP07282,Divya C,Bike,Part-time,4.17,Y
DP10409,Divya H,Cycle,Part-time,4.15,Y
DP04856,Manoj J,Bike,Full-time,4.56,Y
DP14392,Rahul F,Car,Part-time,4.1,Y
DP08594,Amit A,Scooter,Contract,4.64,Y
DP04656,Santosh Q,Scooter,Part-time,4.39,Y
DP01765,Ananya G,Car,Part-time,3.99,Y
DP10703,Deepak T,Cycle,Full-time,4.07,Y
DP04768,Arjun M,Scooter,Full-time,4.24,Y
DP07237,Rakesh G,Scooter,Full-time,4.01,N
DP13877,Shreya R,Scooter,Full-time,3.96,Y
DP12773,Nikhil U,Car,Contract,4.54,Y
DP09513,Nikhil H,Scooter,Contract,4.47,Y
DP09442,Suresh B,Cycle,Part-time,4.08,Y
DP00981,Shreya P,Bike,Part-time,4.05,Y
DP11856,Kiran H,Cycle,Full-time,4.44,Y
DP14283,Vikas U,Scooter,Full-time,4.41,Y
DP13242,Meena V,Scooter,Full-time,3.82,Y
DP10118,Santosh D,Cycle,Full-time,4.09,Y
DP14760,Manoj L,Cycle,Part-time,3.81,Y
DP12465,Rahul J,Scooter,Part-time,4.42,Y
DP12957,Rakesh M,Scooter,Part-time,4.25,Y
DP07378,Ravi I,Bike,Contract,3.85,Y
DP14577,Suresh H,Cycle,Part-time,4.49,Y
DP08048,Rakesh B,Bike,Full-time,4.17,Y
DP01260,Divya I,Cycle,Part-time,4,Y
DP01540,Deepak M,Scooter,Full-time,4.31,Y
DP07430,Meena S,Bike,Full-time,4.62,Y
DP04146,Santosh P,Scooter,Part-time,3.8,Y
DP12414,Meena X,Scooter,Full-time,3.69,Y
DP01298,Sneha U,Scooter,Part-time,3.76,Y
DP04632,Meena J,Bike,Part-time,4,Y
DP01933,Neha P,Scooter,Full-time,4.27,Y
DP14433,Suresh W,Cycle,Full-time,4.3,N
DP01501,Kiran Q,Bike,Full-time,4.48,N
DP00486,Sneha J,Bike,Contract,3.83,Y
DP13259,Arjun C,Bike,Contract,4.8,Y
DP09222,Arjun J,Bike,Full-time,4.19,Y
DP01152,Vikas G,Scooter,Contract,3.43,Y
DP13896,Deepak U,Bike,Full-time,4.2,Y
DP04850,Manoj K,Scooter,Full-time,4.08,Y
DP13167,Ananya A,Bike,Part-time,4.14,Y
DP10818,Suresh G,Scooter,Part-time,4.06,Y
DP03258,Neha X,Bike,Full-time,4.04,Y
DP03890,Vikas S,Bike,Full-time,4.05,Y
DP01214,Nikhil E,Cycle,Full-time,3.81,Y
DP00252,Deepak M,Scooter,Full-time,4.22,Y
DP02526,Nikhil F,Bike,Part-time,3.95,Y
DP09361,Pooja G,Bike,Full-time,4.85,Y
DP03490,Sneha G,Cycle,Full-time,3.53,Y
DP10625,Divya C,Bike,Full-time,4.66,Y
DP08409,Rahul H,Scooter,Part-time,3.97,Y
DP13972,Ananya X,Bike,Full-time,3.54,Y
DP10318,Shreya Y,Scooter,Part-time,3.97,Y
DP06420,Arjun N,Car,Full-time,4.38,Y
DP10667,Ravi X,Bike,Full-time,4.37,N
DP02347,Vikas N,Bike,Full-time,4.54,Y
DP05145,Rahul Q,Cycle,Contract,4.01,Y
DP14694,Priya U,Scooter,Full-time,4.1,Y
DP09706,Arjun M,Scooter,Part-time,4.59,Y
DP11489,Pooja O,Bike,Part-time,4.4,Y
DP10972,Priya Q,Bike,Part-time,4.29,Y
DP07202,Amit L,Cycle,Part-time,4.07,Y
DP14329,Divya K,Scooter,Full-time,4.16,Y
DP13405,Santosh Z,Bike,Full-time,4.35,Y
DP13634,Sneha G,Scooter,Part-time,4.73,Y
DP03343,Divya F,Scooter,Full-time,3.99,N
DP05001,Shreya X,Cycle,Full-time,3.64,Y
DP07507,Divya C,Cycle,Full-time,4.41,Y
DP04525,Santosh E,Bike,Full-time,3.9,Y
DP05730,Nikhil H,Car,Full-time,4.32,Y
DP00307,Santosh R,Scooter,Full-time,4.46,Y
DP08248,Suresh E,Scooter,Full-time,4.16,Y
DP01009,Deepak D,Cycle,Full-time,4.13,Y
DP10383,Vikas R,Bike,Part-time,4.24,Y
DP13734,Rakesh F,Scooter,Contract,4.65,Y
DP03796,Deepak Y,Scooter,Full-time,4.51,Y
DP00357,Meena Y,Scooter,Full-time,4.44,Y
DP14843,Divya H,Scooter,Part-time,3.86,Y
DP13289,Suresh B,Scooter,Part-time,3.92,Y
DP10725,Meena F,Scooter,Full-time,4.42,N
DP07727,Rakesh X,Bike,Full-time,4.67,Y
DP11746,Neha P,Cycle,Full-time,4.35,Y
DP10121,Rakesh R,Bike,Part-time,4.02,Y
DP06517,Amit G,Scooter,Part-time,3.98,Y
DP08172,Nikhil P,Scooter,Part-time,4.23,Y
DP03390,Shreya W,Bike,Contract,4.22,Y
DP07211,Santosh Y,Scooter,Part-time,4.34,N
DP02826,Arjun I,Cycle,Full-time,3.8,Y
DP05597,Nikhil G,Bike,Full-time,3.69,Y
DP05583,Kiran A,Scooter,Full-time,4.02,Y
DP06376,Deepak E,Bike,Part-time,4.32,Y
DP13698,Santosh J,Scooter,Contract,4.08,N
DP06789,Rakesh W,Scooter,Part-time,4.23,Y
DP06920,Kiran Q,Scooter,Part-time,4.15,Y
DP09745,Priya Y,Scooter,Full-time,4.53,Y
DP13182,Amit G,Scooter,Part-time,4.59,N
DP10691,Deepak N,Scooter,Full-time,4.06,Y
DP03820,Nikhil I,Scooter,Full-time,4.2,N
DP14198,Rakesh R,Cycle,Contract,4.05,Y
DP10012,Arjun K,Bike,Full-time,4.38,Y
DP12033,Kiran B,Scooter,Contract,4.31,Y
DP09227,Meena G,Bike,Full-time,4.3,Y
DP01064,Nikhil W,Bike,Contract,4.39,Y
DP00301,Pooja B,Bike,Full-time,4.25,Y
DP13981,Divya U,Scooter,Full-time,3.94,Y
DP13438,Rahul Q,Cycle,Contract,4.33,Y
DP01062,Ravi V,Scooter,Full-time,3.54,Y
DP02631,Manoj M,Bike,Contract,4.06,Y
DP04587,Deepak Y,Scooter,Full-time,4.3,Y
DP05948,Neha G,Bike,Contract,4.06,Y
DP07359,Manoj P,Scooter,Part-time,4.29,N
DP12944,Kiran J,Scooter,Full-time,3.77,Y
DP03755,Amit X,Bike,Full-time,4.2,Y
DP03625,Suresh Z,Car,Part-time,3.73,Y
DP03248,Ananya Y,Car,Part-time,3.9,N
DP07088,Pooja J,Bike,Full-time,4.66,Y
DP13461,Santosh J,Bike,Full-time,4.11,Y
DP07125,Nikhil R,Scooter,Contract,3.74,Y
DP09931,Ananya J,Bike,Full-time,3.74,Y
DP03144,Divya A,Scooter,Contract,4.05,Y
DP08734,Kiran U,Cycle,Contract,4.31,Y
DP12984,Amit H,Scooter,Part-time,3.87,Y
DP10968,Pooja J,Scooter,Contract,3.63,Y
DP07656,Priya T,Bike,Contract,3.74,Y
DP01901,Ananya D,Scooter,Full-time,4.53,Y
DP12743,Amit E,Bike,Contract,4.13,N
DP13063,Manoj K,Cycle,Contract,3.83,Y
DP09900,Shreya U,Bike,Full-time,3.81,N
DP13385,Divya C,Bike,Full-time,4.21,Y
DP05706,Deepak Q,Scooter,Contract,3.83,Y
DP05917,Ravi K,Bike,Contract,4.46,Y
DP06266,Nikhil X,Bike,Part-time,4.39,Y
DP07773,Divya U,Bike,Full-time,3.68,Y
DP11639,Rakesh B,Scooter,Contract,4.18,Y
DP13009,Pooja B,Bike,Part-time,4.75,Y
DP14673,Nikhil J,Scooter,Full-time,4.08,Y
DP10688,Shreya T,Bike,Part-time,4.22,Y
DP03634,Ananya L,Cycle,Full-time,4.31,N
DP01617,Nikhil B,Bike,Contract,4.75,Y
DP11581,Rakesh P,Bike,Full-time,4.19,Y
DP14062,Sneha D,Scooter,Full-time,4.69,Y
DP11874,Rakesh U,Scooter,Part-time,4.33,Y
DP01186,Priya F,Scooter,Contract,3.94,Y
DP02281,Manoj M,Scooter,Full-time,4.74,Y
DP03007,Meena N,Scooter,Full-time,4.07,Y
DP10563,Manoj E,Bike,Part-time,4.12,Y
DP12306,Ravi I,Scooter,Part-time,4.04,Y
DP13046,Neha S,Scooter,Part-time,4.36,Y
DP13010,Santosh H,Scooter,Full-time,4.09,Y
DP09405,Rahul Z,Scooter,Full-time,4,Y
DP13729,Ravi N,Cycle,Part-time,4.54,Y
DP12664,Shreya S,Bike,Part-time,3.62,Y
DP07613,Shreya W,Bike,Full-time,3.85,Y
DP12652,Divya X,Bike,Full-time,4.36,Y
DP11981,Kiran Z,Scooter,Full-time,4.53,N
DP07006,Nikhil R,Scooter,Full-time,4.44,Y
DP02306,Meena Z,Scooter,Part-time,3.87,Y
DP03977,Vikas W,Scooter,Full-time,4.21,Y
DP13175,Deepak Y,Scooter,Full-time,4.27,Y
DP14266,Suresh T,Cycle,Full-time,4.32,Y
DP03056,Santosh U,Scooter,Full-time,3.74,Y
DP12083,Deepak P,Scooter,Full-time,3.77,Y
DP06822,Ananya M,Scooter,Contract,4.63,Y
DP06394,Manoj W,Car,Contract,4.6,Y
DP11953,Kiran Q,Scooter,Contract,3.92,Y
DP12023,Deepak E,Car,Part-time,3.87,Y
DP14270,Divya Q,Bike,Part-time,4.18,Y
DP00576,Amit L,Bike,Full-time,3.87,Y
DP09797,Shreya V,Scooter,Full-time,4.14,Y
DP12785,Sneha B,Bike,Full-time,4.46,Y
DP04002,Vikas U,Scooter,Full-time,4.83,Y
DP08397,Suresh D,Car,Full-time,4.11,Y
DP08998,Nikhil D,Bike,Full-time,4.05,Y
DP03058,Nikhil W,Cycle,Contract,4.18,Y
DP04976,Rakesh Z,Bike,Full-time,4.3,Y
DP08504,Rakesh I,Cycle,Full-time,4.1,Y
DP01531,Neha N,Scooter,Part-time,3.37,Y
DP08465,Shreya G,Cycle,Full-time,4.03,Y
DP02724,Manoj O,Scooter,Full-time,4.87,N
DP03471,Rahul Y,Bike,Contract,4.2,Y
DP05404,Santosh B,Bike,Part-time,3.82,Y
DP02420,Arjun G,Bike,Full-time,4.11,Y
DP09263,Pooja P,Bike,Part-time,4.36,Y
DP08765,Pooja T,Scooter,Contract,3.98,N
DP08990,Ravi U,Scooter,Full-time,3.96,Y
DP12006,Ravi I,Scooter,Part-time,4.42,Y
DP04129,Priya A,Scooter,Full-time,3.92,N
DP14748,Neha G,Bike,Contract,4,Y
DP08631,Pooja Q,Scooter,Full-time,4.39,N
DP04213,Suresh C,Cycle,Full-time,4.4,Y
DP07339,Santosh J,Bike,Full-time,4.34,Y
DP04114,Amit Z,Scooter,Part-time,3.57,Y
DP14019,Priya Y,Cycle,Part-time,4.01,Y
DP05465,Suresh F,Bike,Full-time,4.46,Y
DP11089,Rahul D,Bike,Full-time,4.55,Y
DP00622,Divya X,Bike,Part-time,4.55,Y
DP06889,Pooja D,Scooter,Full-time,4.05,Y
DP12818,Pooja F,Scooter,Part-time,4.21,Y
DP07566,Rahul H,Bike,Full-time,4.53,Y
DP12661,Meena U,Bike,Part-time,3.83,Y
DP00376,Divya B,Scooter,Full-time,4.14,Y
DP04476,Amit S,Bike,Full-time,4.57,Y
DP08653,Sneha T,Bike,Contract,4.07,Y
DP07882,Meena V,Bike,Part-time,4.34,Y
DP06253,Rahul T,Bike,Full-time,3.76,Y
DP09073,Rahul J,Scooter,Full-time,4.14,Y
DP08374,Rakesh M,Bike,Part-time,4.03,N
DP01644,Kiran B,Cycle,Part-time,4.08,N
DP07864,Arjun K,Scooter,Full-time,3.86,Y
DP10825,Shreya A,Scooter,Full-time,4.11,N
DP03662,Sneha Z,Bike,Contract,4.3,Y
DP00916,Neha A,Scooter,Contract,4.18,Y
DP01484,Amit N,Bike,Part-time,4.64,N
DP09383,Ravi H,Scooter,Part-time,4.19,Y
DP04515,Amit J,Bike,Full-time,4.51,Y
DP12842,Rakesh U,Cycle,Full-time,3.76,Y
DP10826,Nikhil C,Cycle,Full-time,4.37,N
DP02330,Arjun C,Bike,Part-time,4.24,Y
DP14959,Priya C,Scooter,Part-time,3.99,N
DP01376,Pooja U,Bike,Full-time,4.46,Y
DP09894,Kiran A,Cycle,Full-time,4.34,N
DP03775,Manoj R,Bike,Contract,4.06,Y
DP11394,Manoj U,Scooter,Full-time,4.34,Y
DP10246,Nikhil D,Scooter,Full-time,3.49,Y
DP10902,Divya C,Bike,Full-time,3.94,Y
DP00102,Manoj M,Bike,Part-time,4.25,Y
DP12501,Sneha B,Bike,Part-time,4.72,Y
DP01372,Ravi N,Cycle,Contract,4.71,Y
DP12672,Ananya L,Cycle,Full-time,3.8,Y
DP05371,Meena G,Bike,Contract,3.89,Y
DP10854,Vikas Z,Bike,Full-time,4.29,N
DP00836,Ananya I,Bike,Contract,4.3,Y
DP12312,Amit C,Bike,Full-time,4.03,N
DP05240,Santosh Z,Bike,Contract,4.17,Y
DP02340,Priya T,Scooter,Full-time,4.57,Y
DP10467,Santosh D,Cycle,Full-time,4.21,Y
DP05406,Sneha P,Cycle,Full-time,4.18,Y
DP14068,Amit Z,Scooter,Full-time,4.51,Y
DP02881,Neha T,Bike,Full-time,4.52,Y
DP12738,Sneha G,Bike,Part-time,3.95,Y
DP13627,Arjun V,Bike,Full-time,4.15,N
DP11232,Suresh Y,Scooter,Full-time,4.79,Y
DP04924,Shreya S,Bike,Full-time,4.41,Y
DP06562,Ananya A,Bike,Full-time,4.59,N
DP07262,Rahul P,Bike,Full-time,3.93,Y
DP09757,Arjun V,Bike,Full-time,3.96,Y
DP03233,Divya M,Scooter,Part-time,4.45,N
DP02709,Pooja T,Bike,Full-time,4.8,Y
DP05701,Meena N,Scooter,Part-time,4.18,Y
DP11750,Sneha J,Scooter,Full-time,4.27,Y
DP06462,Neha P,Bike,Full-time,4.01,Y
DP07104,Sneha X,Scooter,Full-time,4.07,Y
DP13523,Vikas L,Scooter,Part-time,4.15,Y
DP00707,Vikas W,Scooter,Full-time,4.18,Y
DP01757,Meena Z,Bike,Contract,4.25,Y
DP03362,Priya L,Scooter,Full-time,4.68,Y
DP08316,Priya C,Scooter,Part-time,4.37,Y
DP14183,Kiran O,Bike,Contract,4.33,Y
DP04174,Neha M,Bike,Full-time,3.92,Y
DP13281,Rakesh Z,Cycle,Full-time,4.3,Y
DP07024,Amit V,Scooter,Contract,4.33,Y
DP12409,Vikas L,Scooter,Full-time,4.43,Y
DP02753,Manoj D,Scooter,Full-time,4.4,N
DP01396,Ravi P,Scooter,Contract,4.28,Y
DP14316,Kiran I,Cycle,Full-time,4.24,Y
DP12445,Vikas D,Bike,Full-time,4.65,Y
DP03190,Neha Z,Cycle,Contract,4.25,Y
DP04982,Deepak O,Car,Full-time,4.42,Y
DP13036,Ananya B,Bike,Contract,4.03,Y
DP10099,Ravi Z,Scooter,Full-time,4.33,Y
DP11916,Ravi H,Scooter,Contract,4.02,Y
DP13300,Priya G,Scooter,Part-time,4.11,Y
DP02801,Ananya Z,Scooter,Part-time,3.68,Y
DP02560,Santosh W,Bike,Contract,4.45,Y
DP01999,Deepak L,Scooter,Contract,4.52,Y
DP14039,Neha N,Scooter,Full-time,3.6,Y
DP05037,Suresh F,Scooter,Part-time,4.21,Y
DP05727,Priya W,Scooter,Contract,4.15,Y
DP12489,Santosh W,Bike,Full-time,4.75,Y
DP07731,Pooja N,Bike,Contract,3.9,Y
DP06093,Suresh D,Scooter,Full-time,4.19,Y
DP05322,Santosh H,Car,Part-time,4.18,Y
DP04933,Rahul D,Bike,Full-time,4.28,Y
DP03637,Meena J,Scooter,Contract,3.92,Y
DP06177,Divya X,Bike,Full-time,4.55,Y
DP09863,Shreya V,Bike,Full-time,4.2,Y
DP10393,Rakesh C,Scooter,Full-time,4.27,Y
DP08565,Vikas E,Bike,Full-time,4.3,N
DP09426,Rahul G,Bike,Contract,4.16,Y
DP13998,Meena P,Scooter,Contract,4.98,Y
DP12855,Neha Y,Car,Contract,4.36,Y
DP01020,Deepak G,Scooter,Full-time,4.26,Y
DP12351,Meena K,Cycle,Full-time,3.72,Y
DP10207,Santosh T,Bike,Full-time,4.35,Y
DP13774,Pooja F,Cycle,Full-time,3.88,Y
DP05897,Kiran X,Cycle,Part-time,4.38,Y
DP08167,Santosh U,Bike,Part-time,4.08,N
DP04588,Suresh C,Bike,Full-time,3.76,Y
DP12151,Priya F,Bike,Part-time,3.56,Y
DP04151,Shreya K,Cycle,Full-time,4.31,N
DP02495,Suresh P,Bike,Full-time,4.12,Y
DP09129,Santosh V,Car,Full-time,4.46,Y
DP00552,Pooja N,Scooter,Full-time,4.5,Y
DP02133,Neha Z,Bike,Contract,4.58,Y
DP01620,Kiran C,Bike,Full-time,3.9,Y
DP03752,Ananya N,Scooter,Contract,4.11,Y
DP05654,Suresh I,Scooter,Contract,4.38,Y
DP11462,Rakesh K,Scooter,Part-time,3.63,Y
DP11270,Priya H,Car,Part-time,4.66,Y
DP04290,Kiran D,Car,Full-time,3.46,N
DP01371,Suresh V,Bike,Part-time,4.08,Y
DP02256,Vikas C,Scooter,Full-time,4.12,Y
DP13331,Priya K,Bike,Full-time,4.53,Y
DP08018,Arjun L,Bike,Part-time,4.66,Y
DP02269,Divya Y,Car,Full-time,4.26,Y
DP07296,Sneha I,Bike,Full-time,4.45,Y
DP07989,Arjun T,Scooter,Contract,4.04,Y
DP11138,Meena J,Bike,Full-time,4.28,Y
DP00233,Sneha U,Cycle,Full-time,4.07,Y
DP14470,Meena T,Scooter,Full-time,4.31,Y
DP02389,Priya M,Bike,Full-time,4.23,Y
DP11584,Santosh C,Cycle,Contract,4.39,Y
DP05884,Priya Q,Scooter,Full-time,4.38,Y
DP04168,Amit M,Scooter,Full-time,4.02,Y
DP02475,Rakesh M,Scooter,Part-time,4.21,Y
DP12541,Shreya A,Scooter,Full-time,3.47,N
DP14822,Ravi H,Bike,Full-time,3.97,Y
DP01235,Neha U,Car,Full-time,4.2,Y
DP07693,Neha P,Bike,Full-time,4.23,Y
DP00585,Kiran I,Bike,Full-time,4.54,Y
DP03165,Rakesh S,Cycle,Part-time,4.02,N
DP05288,Ravi C,Scooter,Full-time,4.34,Y
DP08573,Shreya C,Bike,Contract,4.21,Y
DP01275,Rahul I,Bike,Full-time,4.4,Y
DP03423,Sneha K,Cycle,Full-time,4.53,N
DP11812,Santosh G,Scooter,Full-time,4.79,Y
DP13536,Ananya J,Scooter,Full-time,3.94,Y
DP06009,Arjun M,Scooter,Part-time,4.27,Y
DP07779,Santosh Z,Scooter,Part-time,3.97,Y
DP08608,Manoj K,Car,Full-time,3.97,Y
DP03913,Meena Y,Bike,Part-time,3.8,N
DP04335,Nikhil B,Scooter,Full-time,4.47,N
DP10426,Pooja H,Bike,Full-time,3.57,Y
DP14874,Suresh Q,Scooter,Part-time,4.07,Y
DP10792,Shreya Z,Scooter,Full-time,3.9,Y
DP14422,Pooja E,Scooter,Full-time,4.03,Y
DP14448,Pooja X,Scooter,Full-time,3.78,Y
DP04246,Manoj D,Scooter,Full-time,3.82,Y
DP07581,Deepak I,Scooter,Full-time,4.36,Y
DP13638,Rahul D,Bike,Part-time,4.09,Y
DP00431,Priya Y,Cycle,Full-time,4.03,Y
DP13234,Pooja T,Bike,Part-time,4.51,Y
DP07814,Priya S,Scooter,Full-time,4.05,Y
DP01348,Sneha P,Scooter,Contract,3.7,Y
DP09351,Suresh T,Bike,Full-time,4.64,Y
DP05273,Manoj O,Scooter,Full-time,4.34,Y
DP03305,Manoj L,Scooter,Full-time,3.89,Y
DP14312,Sneha Q,Car,Full-time,4.04,Y
DP06641,Santosh S,Scooter,Full-time,4.57,Y
DP09127,Meena Q,Scooter,Full-time,4.73,Y
DP07974,Pooja L,Scooter,Full-time,4.1,Y
DP11442,Amit L,Cycle,Part-time,4.24,Y
DP11599,Rahul A,Bike,Part-time,4.62,Y
DP06321,Amit M,Cycle,Full-time,4.01,Y
DP14215,Rahul R,Cycle,Full-time,3.74,Y
DP13369,Meena G,Scooter,Full-time,3.58,Y
DP14334,Suresh G,Scooter,Part-time,4.22,Y
DP14280,Priya W,Car,Part-time,4.03,Y
DP11199,Neha P,Bike,Contract,4.5,Y
DP01693,Meena F,Scooter,Full-time,4.12,Y
DP12933,Arjun Y,Bike,Contract,3.82,Y
DP01097,Ravi Y,Cycle,Full-time,4.46,Y
DP07992,Kiran O,Bike,Full-time,4.37,Y
DP14730,Meena P,Bike,Part-time,3.68,Y
DP00436,Pooja N,Bike,Part-time,4.25,Y
DP03170,Divya U,Scooter,Part-time,4.88,Y
DP01087,Manoj K,Car,Part-time,4.05,Y
DP09269,Priya W,Scooter,Part-time,4.3,Y
DP12966,Meena S,Scooter,Contract,4.11,Y
DP01153,Vikas N,Bike,Full-time,4.19,Y
DP01595,Priya N,Scooter,Full-time,4.32,Y
DP13235,Ananya O,Scooter,Contract,4.2,Y
DP02545,Nikhil U,Bike,Full-time,4.54,Y
DP11342,Vikas K,Bike,Part-time,4.38,Y
DP13446,Deepak P,Bike,Part-time,4.67,Y
DP08451,Manoj P,Bike,Full-time,4.31,Y
DP09369,Ananya I,Bike,Full-time,4.29,Y
DP10108,Santosh H,Bike,Full-time,4.18,Y
DP10579,Nikhil W,Bike,Full-time,3.9,Y
DP10240,Amit J,Cycle,Contract,3.8,Y
DP13856,Suresh V,Bike,Part-time,4.28,Y
DP07597,Meena N,Bike,Full-time,4.07,Y
DP00172,Manoj C,Cycle,Contract,4.17,N
DP07033,Amit Z,Cycle,Part-time,4.54,Y
DP14480,Neha O,Bike,Part-time,4.22,Y
DP14749,Pooja C,Bike,Part-time,3.83,Y
DP03280,Priya Y,Bike,Full-time,4.21,Y
DP11445,Priya F,Scooter,Full-time,4.05,Y
DP13571,Divya J,Cycle,Full-time,3.87,Y
DP03649,Pooja B,Cycle,Full-time,4.81,Y
DP07982,Santosh C,Cycle,Part-time,4.76,Y
DP06988,Divya N,Bike,Part-time,4.39,Y
DP09971,Ravi Z,Bike,Full-time,4.3,N
DP02382,Suresh J,Bike,Contract,4.05,Y
DP08245,Manoj S,Scooter,Part-time,3.68,Y
DP06845,Sneha A,Cycle,Full-time,4.27,Y
DP14419,Santosh P,Scooter,Part-time,3.96,Y
DP08452,Priya U,Scooter,Contract,4.88,N
DP01520,Ananya B,Car,Full-time,4.42,Y
DP07808,Ananya R,Scooter,Contract,3.98,Y
DP13951,Neha R,Car,Full-time,4.16,Y
DP08475,Ananya F,Scooter,Full-time,4.6,Y
DP14787,Kiran V,Bike,Part-time,3.91,N
DP02320,Priya Z,Cycle,Contract,3.86,Y
DP02185,Santosh D,Cycle,Part-time,4.18,Y
DP04112,Kiran C,Cycle,Contract,3.89,Y
DP03710,Priya V,Cycle,Full-time,4.35,Y
DP04195,Santosh B,Scooter,Full-time,4.36,Y
DP13702,Ananya E,Bike,Contract,4.28,N
DP12574,Pooja S,Bike,Contract,4.24,Y
DP07175,Kiran Q,Scooter,Full-time,4.42,Y
DP02558,Nikhil I,Scooter,Part-time,3.99,Y
DP14088,Manoj J,Bike,Full-time,4.03,Y
DP07455,Priya T,Cycle,Part-time,4.13,Y
DP04385,Arjun D,Bike,Part-time,3.94,Y
DP07914,Ravi W,Scooter,Part-time,4.08,Y
DP04990,Suresh W,Bike,Part-time,4.45,Y
DP11033,Kiran Q,Bike,Part-time,4.29,Y
DP10107,Suresh L,Scooter,Full-time,4.49,Y
DP06554,Suresh F,Bike,Part-time,3.7,Y
DP14796,Manoj K,Scooter,Full-time,3.73,Y
DP00123,Kiran V,Bike,Full-time,3.94,Y
DP06914,Nikhil Z,Scooter,Contract,4.42,Y
DP07617,Suresh J,Scooter,Full-time,3.87,Y
DP11073,Amit P,Bike,Full-time,4.33,Y
DP12355,Pooja R,Bike,Contract,4.11,Y
DP01236,Divya D,Bike,Full-time,4.3,N
DP10876,Ananya T,Scooter,Contract,4.07,Y
DP13846,Divya R,Cycle,Full-time,4.05,Y
DP02550,Neha L,Bike,Contract,3.55,Y
DP04176,Shreya P,Scooter,Full-time,4.24,Y
DP12360,Arjun L,Bike,Full-time,4.17,Y
DP02897,Arjun Q,Bike,Part-time,4.06,Y
DP07934,Shreya P,Cycle,Full-time,3.83,Y
DP14227,Sneha C,Scooter,Full-time,4.12,Y
DP06754,Rahul V,Scooter,Full-time,4.1,Y
DP00340,Meena A,Scooter,Full-time,4.36,Y
DP13747,Ananya K,Bike,Part-time,4.32,N
DP12608,Vikas X,Scooter,Full-time,3.78,Y
DP05892,Kiran R,Bike,Full-time,4.6,Y
DP02470,Ravi M,Bike,Contract,4.78,Y
DP02760,Pooja V,Bike,Contract,3.79,Y
DP07145,Amit H,Scooter,Full-time,3.85,Y
DP14907,Vikas V,Bike,Full-time,4.32,Y
DP11043,Nikhil R,Bike,Full-time,4.02,Y
DP08046,Shreya P,Bike,Part-time,4.25,Y
DP12918,Ravi L,Bike,Contract,4.17,Y
DP13522,Vikas O,Scooter,Part-time,4.44,Y
DP10630,Rakesh H,Bike,Contract,3.98,Y
DP01429,Sneha R,Car,Part-time,4.29,Y
DP14711,Meena M,Bike,Full-time,3.83,N
DP03127,Arjun I,Scooter,Full-time,4.38,Y
DP00404,Meena D,Scooter,Part-time,4.53,Y
DP01200,Sneha M,Cycle,Full-time,4.51,Y
DP14996,Sneha N,Cycle,Full-time,4.39,Y
DP05723,Kiran D,Scooter,Full-time,4.02,Y
DP10182,Priya W,Scooter,Part-time,4.46,Y
DP03366,Amit I,Bike,Part-time,4.05,Y
DP05868,Manoj W,Bike,Part-time,4.35,N
DP01352,Priya B,Scooter,Full-time,3.83,Y
DP06807,Priya P,Bike,Part-time,4.4,Y
DP08021,Suresh N,Scooter,Contract,4.29,Y
DP10446,Ananya S,Scooter,Part-time,4.54,N
DP12204,Rahul C,Bike,Full-time,4.4,Y
DP05671,Ravi M,Bike,Contract,3.94,Y
DP05591,Shreya U,Scooter,Full-time,3.9,Y
DP00221,Neha K,Scooter,Part-time,4.21,Y
DP06012,Ananya K,Bike,Part-time,4.15,Y
DP00245,Shreya J,Scooter,Contract,3.99,Y
DP14024,Shreya Z,Bike,Full-time,4.51,Y
DP12269,Rahul Q,Bike,Full-time,4.05,Y
DP07558,Suresh J,Bike,Full-time,4.01,Y
DP03242,Santosh Q,Bike,Full-time,3.98,Y
